,start,end
decay,2006-06-05 01:00:00,2006-06-06 03:00:00
intensification,2006-06-06 04:00:00,2006-06-08 22:00:00
mature,2006-06-08 23:00:00,2006-06-09 16:00:00
decay 2,2006-06-09 17:00:00,2006-06-12 06:00:00
