,start,end
incipient,2019-07-31 00:00:00,2019-07-31 05:00:00
intensification,2019-07-31 06:00:00,2019-08-01 10:00:00
mature,2019-08-01 11:00:00,2019-08-01 20:00:00
decay,2019-08-01 21:00:00,2019-08-05 02:00:00
