,start,end
incipient,1990-11-03 11:00:00,1990-11-03 14:00:00
intensification,1990-11-03 15:00:00,1990-11-04 03:00:00
mature,1990-11-04 04:00:00,1990-11-04 07:00:00
decay,1990-11-04 08:00:00,1990-11-04 17:00:00
residual,1990-11-04 18:00:00,1990-11-05 03:00:00
