,start,end
incipient,1987-05-06 08:00:00,1987-05-06 12:00:00
intensification,1987-05-06 13:00:00,1987-05-07 02:00:00
mature,1987-05-07 03:00:00,1987-05-07 07:00:00
decay,1987-05-07 08:00:00,1987-05-07 21:00:00
