,start,end
incipient,2006-09-09 13:00:00,2006-09-10 04:00:00
intensification,2006-09-10 05:00:00,2006-09-11 12:00:00
mature,2006-09-11 13:00:00,2006-09-11 18:00:00
decay,2006-09-11 19:00:00,2006-09-12 16:00:00
