,start,end
incipient,2017-06-14 16:00:00,2017-06-14 22:00:00
intensification,2017-06-14 23:00:00,2017-06-15 19:00:00
mature,2017-06-15 20:00:00,2017-06-16 03:00:00
decay,2017-06-16 04:00:00,2017-06-17 01:00:00
