,start,end
incipient,1992-04-16 03:00:00,1992-04-16 07:00:00
decay,1992-04-16 08:00:00,1992-04-17 11:00:00
intensification,1992-04-17 12:00:00,1992-04-18 09:00:00
mature,1992-04-18 10:00:00,1992-04-18 17:00:00
decay 2,1992-04-18 18:00:00,1992-04-20 03:00:00
residual,1992-04-20 04:00:00,1992-04-20 11:00:00
