,start,end
incipient,2020-05-24 23:00:00,2020-05-25 04:00:00
intensification,2020-05-25 05:00:00,2020-05-25 16:00:00
mature,2020-05-25 17:00:00,2020-05-25 20:00:00
decay,2020-05-25 21:00:00,2020-05-26 06:00:00
