,start,end
incipient,2016-04-30 22:00:00,2016-04-30 22:00:00
intensification,2016-04-30 23:00:00,2016-05-01 06:00:00
mature,2016-05-01 07:00:00,2016-05-01 08:00:00
decay,2016-05-01 09:00:00,2016-05-02 00:00:00
