,Ck,Ca,Ke,Ge
incipient,-4.910156379088911,0.8897796467812353,278836.0263117324,-0.20984037671442224
intensification,-2.1771258105706646,0.6675459109391977,151921.72423918295,0.26253182181070245
mature,-5.207587320936236,-0.026568622586507773,283701.9763257031,2.222723279096978
decay,-6.142403289873091,1.4046498740672066,510734.9778366408,0.5794780839132896
intensification 2,-5.851373108907012,-0.22817330151446807,223744.3866941037,-4.042288435546832
mature 2,-0.11881213965506587,-0.3053725351094216,89687.28146180249,-5.64669878322211
decay 2,0.43539754586067714,0.18219375607176516,145157.66127830165,-1.5893488579316202
