,Ck,Ca,Ke,Ge
intensification,-25.724201815138045,12.979087808562934,1029596.1821811732,12.059591155875474
mature,-25.271482814616835,9.27226284822442,1491677.5633898503,11.77012551783762
decay,-5.794013070528013,0.539614923078819,378629.33309899416,-0.31802993978686533
residual,0.4955299561639883,0.001211702963436423,102784.85080980195,-0.4440447393487599
