,Ck,Ca,Ke,Ge
intensification,0.5942371427356514,-0.706878172287658,287367.49359518726,0.8106281856093973
mature,-0.3192711576326479,0.110552858658051,200121.85578382178,-1.8876760738872007
decay,3.147634880833647,-2.1336843334935653,477462.9749073519,-1.9660029152423557
intensification 2,15.36835253074437,2.5410664883642307,1363177.2203933564,3.121088848368786
mature 2,8.52970166476277,-1.1938086133930124,766161.6890705473,-6.803634114407741
decay 2,-6.192045230006842,0.4922956290579783,574649.2973977259,-1.408805272080738
