,Ck,Ca,Ke,Ge
incipient,-1.0553410947907507,-1.0248976592802164,81388.3413280382,0.22356330201783248
intensification,-8.554914650094233,3.525252535497122,375976.71747974167,6.842324862953177
mature,-16.7007527526918,5.97836746024977,1086420.8101419923,13.653729819069838
decay,1.9422564000001117,0.3795505583365124,272063.80912893085,1.2261335462673877
