,start,end
incipient,2002-05-28 03:00:00,2002-05-28 07:00:00
intensification,2002-05-28 08:00:00,2002-05-29 03:00:00
mature,2002-05-29 04:00:00,2002-05-29 13:00:00
decay,2002-05-29 14:00:00,2002-05-31 07:00:00
