,start,end
incipient,2002-05-13 07:00:00,2002-05-13 16:00:00
intensification,2002-05-13 17:00:00,2002-05-14 11:00:00
mature,2002-05-14 12:00:00,2002-05-14 16:00:00
decay,2002-05-14 17:00:00,2002-05-14 21:00:00
