,start,end
incipient,2011-03-06 14:00:00,2011-03-06 18:00:00
intensification,2011-03-06 19:00:00,2011-03-07 06:00:00
mature,2011-03-07 07:00:00,2011-03-07 10:00:00
decay,2011-03-07 11:00:00,2011-03-08 00:00:00
intensification 2,2011-03-08 01:00:00,2011-03-08 08:00:00
mature 2,2011-03-08 09:00:00,2011-03-08 11:00:00
decay 2,2011-03-08 12:00:00,2011-03-08 18:00:00
