,start,end
intensification,1999-01-23 04:00:00,1999-01-23 12:00:00
mature,1999-01-23 13:00:00,1999-01-23 15:00:00
decay,1999-01-23 16:00:00,1999-01-23 23:00:00
residual,1999-01-24 00:00:00,1999-01-24 19:00:00
