,start,end
incipient,2012-07-10 13:00:00,2012-07-10 18:00:00
intensification,2012-07-10 19:00:00,2012-07-11 10:00:00
mature,2012-07-11 11:00:00,2012-07-11 16:00:00
decay,2012-07-11 17:00:00,2012-07-12 06:00:00
