,start,end
incipient,1987-07-25 22:00:00,1987-07-26 00:00:00
intensification,1987-07-26 01:00:00,1987-07-27 08:00:00
mature,1987-07-27 09:00:00,1987-07-28 01:00:00
decay,1987-07-28 02:00:00,1987-07-31 16:00:00
