,start,end
incipient,2009-03-10 02:00:00,2009-03-11 02:00:00
intensification,2009-03-11 03:00:00,2009-03-13 21:00:00
mature,2009-03-13 22:00:00,2009-03-14 15:00:00
decay,2009-03-14 16:00:00,2009-03-16 02:00:00
