,start,end
intensification,1992-06-05 09:00:00,1992-06-06 13:00:00
mature,1992-06-06 02:00:00,1992-06-09 18:00:00
decay,1992-06-09 07:00:00,1992-06-10 20:00:00
intensification 3,1992-06-10 09:00:00,1992-06-12 07:00:00
incipient,1992-06-11 20:00:00,1992-06-14 06:00:00
decay 3,1992-06-13 19:00:00,1992-06-15 06:00:00
