,start,end
incipient,1992-06-03 11:00:00,1992-06-04 18:00:00
intensification,1992-06-04 07:00:00,1992-06-09 03:00:00
mature,1992-06-08 16:00:00,1992-06-10 15:00:00
decay,1992-06-10 04:00:00,1992-06-13 09:00:00
