,Type of System,Total Count,Percentage
3,"incipient, intensification, mature, decay",472,65.10344827586208
4,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",57,7.862068965517241
2,"incipient, decay, intensification, mature, decay 2",46,6.344827586206897
6,"intensification, mature, decay",45,6.206896551724138
1,"decay, intensification, mature, decay 2",28,3.8620689655172415
7,"intensification, mature, decay, intensification 2, mature 2, decay 2",26,3.586206896551724
5,intensification,15,2.0689655172413794
0,decay,8,1.103448275862069
