Type of System,Total Count,Percentage
"incipient, intensification, mature, decay",2098,62.144549763033176
"intensification, mature, decay",148,4.383886255924171
"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",222,6.575829383886256
"incipient, decay, intensification, mature, decay 2",84,2.4881516587677726
"incipient, intensification, mature, decay, residual",274,8.11611374407583
"intensification, mature, decay, intensification 2, mature 2, decay 2",160,4.739336492890995
intensification,130,3.850710900473934
decay,16,0.47393364928909953
"intensification, mature, decay, residual",64,1.8957345971563981
"incipient, intensification, decay, intensification 2, mature, decay 2",12,0.35545023696682465
"decay, intensification, mature, decay 2",56,1.6587677725118484
"intensification, residual",14,0.4146919431279621
"decay, intensification",20,0.5924170616113744
"incipient, decay, incipient 2, intensification, mature, decay 2",2,0.05924170616113744
"incipient, decay, intensification, mature, decay 2, intensification 2, mature 2",4,0.11848341232227488
"incipient, intensification, decay, intensification 2, decay 2",4,0.11848341232227488
"incipient, intensification, decay, intensification 2, mature, decay 2, residual",2,0.05924170616113744
"incipient, decay, intensification, decay 2, residual",2,0.05924170616113744
"decay, intensification, residual",2,0.05924170616113744
"incipient, intensification",6,0.17772511848341233
"decay, intensification, decay 2, intensification 2",2,0.05924170616113744
"incipient, decay",2,0.05924170616113744
"incipient, decay, intensification",10,0.2962085308056872
"intensification, mature, decay, intensification 2, mature 2, decay 2, residual",4,0.11848341232227488
"decay, intensification, mature, decay 2, residual",6,0.17772511848341233
"incipient, intensification, decay, intensification 2",8,0.23696682464454977
"incipient, intensification, decay, intensification 2, residual",4,0.11848341232227488
"decay, intensification, residual, intensification 2",2,0.05924170616113744
"decay, intensification, decay 2",4,0.11848341232227488
"incipient, decay, intensification, mature, decay 2, residual",2,0.05924170616113744
"incipient, decay, intensification, decay 2, intensification 2",2,0.05924170616113744
"intensification, incipient, decay",4,0.11848341232227488
"incipient, decay, intensification, residual",2,0.05924170616113744
"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2, residual",4,0.11848341232227488
