,Type of System,Total Count,Percentage
1,"incipient, intensification, mature, decay",1186,29.487817006464446
2,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",111,2.759820984584784
5,"intensification, mature, decay, intensification 2, mature 2, decay 2",80,1.9890601690701144
4,"intensification, mature, decay",74,1.839880656389856
3,intensification,65,1.616111387369468
0,"incipient, decay, intensification, mature, decay 2",42,1.04425658876181
