,Type of System,Total Count,Percentage
1,"incipient, intensification, mature, decay",175,16.762452107279692
3,"intensification, mature, decay",14,1.3409961685823757
0,"incipient, decay, intensification, mature, decay 2",13,1.2452107279693485
2,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",13,1.2452107279693485
