,Type of System,Total Count,Percentage
4,"incipient, intensification, mature, decay",9410,139.11886457717327
7,"intensification, mature, decay",860,12.714370195150796
5,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",806,11.916026020106449
8,"intensification, mature, decay, intensification 2, mature 2, decay 2",564,8.33826138379657
3,"incipient, decay, intensification, mature, decay 2",482,7.125960969840331
6,intensification,430,6.357185097575399
2,"decay, intensification, mature, decay 2",288,4.257835600236547
0,decay,104,1.537551744529864
1,"decay, intensification",92,1.360141927853341
