,Type of System,Total Count,Percentage
1,"incipient, intensification, mature, decay",1205,29.960218796618598
2,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",107,2.660367976131278
4,"intensification, mature, decay",74,1.839880656389856
0,"incipient, decay, intensification, mature, decay 2",69,1.7155643958229736
5,"intensification, mature, decay, intensification 2, mature 2, decay 2",65,1.616111387369468
3,intensification,51,1.268025857782198
