,Type of System,Total Count,Percentage
4,"incipient, intensification, mature, decay",1803,106.18374558303888
5,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",197,11.60188457008245
7,"intensification, mature, decay",151,8.892815076560659
3,"incipient, decay, intensification, mature, decay 2",147,8.657243816254418
2,"decay, intensification, mature, decay 2",108,6.360424028268552
8,"intensification, mature, decay, intensification 2, mature 2, decay 2",107,6.301531213191991
6,intensification,75,4.41696113074205
0,decay,32,1.884570082449941
1,"decay, intensification",26,1.5312131919905771
