,Type of System,Total Count,Percentage
1,"incipient, intensification, mature, decay",1219,18.02188054405677
2,"incipient, intensification, mature, decay, intensification 2, mature 2, decay 2",91,1.345357776463631
0,"incipient, decay, intensification, mature, decay 2",86,1.27143701951508
3,"intensification, mature, decay",84,1.2418687167356592
4,"intensification, mature, decay, intensification 2, mature 2, decay 2",73,1.0792430514488467
