,start,end
decay,1997-01-14 01:00:00,1997-01-14 16:00:00
intensification,1997-01-14 17:00:00,1997-01-17 07:00:00
mature,1997-01-17 08:00:00,1997-01-18 02:00:00
decay 2,1997-01-18 03:00:00,1997-01-20 18:00:00
