,start,end
incipient,2016-09-27 22:00:00,2016-09-28 02:00:00
intensification,2016-09-28 03:00:00,2016-09-29 23:00:00
mature,2016-09-30 00:00:00,2016-09-30 09:00:00
decay,2016-09-30 10:00:00,2016-09-30 23:00:00
