,start,end
incipient,2008-05-12 04:00:00,2008-05-12 10:00:00
intensification,2008-05-12 11:00:00,2008-05-13 21:00:00
mature,2008-05-13 22:00:00,2008-05-14 15:00:00
decay,2008-05-14 16:00:00,2008-05-18 05:00:00
