,start,end
incipient,2014-07-06 04:00:00,2014-07-06 07:00:00
intensification,2014-07-06 08:00:00,2014-07-06 20:00:00
mature,2014-07-06 21:00:00,2014-07-07 00:00:00
decay,2014-07-07 01:00:00,2014-07-07 11:00:00
