,start,end
incipient,1989-06-14 22:00:00,1989-06-15 04:00:00
intensification,1989-06-15 05:00:00,1989-06-16 05:00:00
mature,1989-06-16 06:00:00,1989-06-16 13:00:00
decay,1989-06-16 14:00:00,1989-06-19 04:00:00
