,start,end
incipient,2002-07-04 04:00:00,2002-07-04 08:00:00
intensification,2002-07-04 09:00:00,2002-07-05 00:00:00
mature,2002-07-05 01:00:00,2002-07-05 07:00:00
decay,2002-07-05 08:00:00,2002-07-06 11:00:00
