,start,end
decay,1996-09-01 10:00:00,1996-09-01 20:00:00
intensification,1996-09-01 21:00:00,1996-09-03 09:00:00
mature,1996-09-03 10:00:00,1996-09-03 17:00:00
decay 2,1996-09-03 18:00:00,1996-09-04 08:00:00
