,start,end
incipient,2004-11-12 18:00:00,2004-11-13 02:00:00
intensification,2004-11-13 03:00:00,2004-11-14 18:00:00
mature,2004-11-14 19:00:00,2004-11-15 11:00:00
decay,2004-11-15 12:00:00,2004-11-18 13:00:00
