,start,end
incipient,1995-08-26 10:00:00,1995-08-26 12:00:00
intensification,1995-08-26 13:00:00,1995-08-26 22:00:00
mature,1995-08-26 23:00:00,1995-08-27 02:00:00
decay,1995-08-27 03:00:00,1995-08-27 18:00:00
