,start,end
incipient,1985-12-06 06:00:00,1985-12-06 10:00:00
intensification,1985-12-06 11:00:00,1985-12-06 20:00:00
mature,1985-12-06 21:00:00,1985-12-07 00:00:00
decay,1985-12-07 01:00:00,1985-12-07 08:00:00
