Cyclone ID
SE-SAO_20205806
SE-SAO_20050381
SE-SAO_19950597
SE-SAO_19830639
SE-SAO_19860017
SE-SAO_20203842
SE-SAO_20051126
SE-SAO_19950150
SE-SAO_19850717
SE-SAO_19920261
SE-SAO_20020248
SE-SAO_20140550
SE-SAO_19860626
SE-SAO_19791018
SE-SAO_19960591
SE-SAO_20090806
SE-SAO_20170256
SE-SAO_19970040
SE-SAO_19880811
SE-SAO_19970016
SE-SAO_19810067
SE-SAO_19790801
SE-SAO_19910608
SE-SAO_19870566
SE-SAO_20180729
SE-SAO_20060505
SE-SAO_19860059
SE-SAO_20207079
SE-SAO_20040472
SE-SAO_20000704
SE-SAO_19981047
SE-SAO_20110905
SE-SAO_20150695
SE-SAO_20030177
SE-SAO_20070547
SE-SAO_19820877
SE-SAO_19900016
SE-SAO_20070427
SE-SAO_20180974
SE-SAO_19950755
SE-SAO_19840805
SE-SAO_20110217
SE-SAO_19920383
SE-SAO_20171184
SE-SAO_19871129
SE-SAO_20001112
SE-SAO_19860468
SE-SAO_19990240
SE-SAO_19790529
SE-SAO_19860103
SE-SAO_20100308
SE-SAO_19910617
SE-SAO_19840836
SE-SAO_20150666
SE-SAO_20160657
SE-SAO_19920039
SE-SAO_19980713
SE-SAO_20130484
SE-SAO_20190724
SE-SAO_20150605
SE-SAO_20040198
SE-SAO_19820555
SE-SAO_20205748
SE-SAO_20202908
SE-SAO_20090798
SE-SAO_19800939
SE-SAO_19840476
SE-SAO_19951092
SE-SAO_19980933
SE-SAO_19791040
SE-SAO_19810892
SE-SAO_20141053
SE-SAO_19800045
SE-SAO_19870903
SE-SAO_19850432
SE-SAO_19980555
SE-SAO_20041153
SE-SAO_20050556
SE-SAO_20030142
SE-SAO_20000218
SE-SAO_20180332
SE-SAO_20110336
SE-SAO_19840405
SE-SAO_19930711
SE-SAO_20140008
SE-SAO_19900008
SE-SAO_20010395
SE-SAO_19930548
SE-SAO_20051060
SE-SAO_19860416
SE-SAO_20150349
SE-SAO_19790344
SE-SAO_19840457
SE-SAO_19900147
SE-SAO_19890875
SE-SAO_20170094
SE-SAO_19830262
SE-SAO_19830455
SE-SAO_20180878
SE-SAO_20100259
SE-SAO_19880308
SE-SAO_20080431
SE-SAO_19930887
SE-SAO_19800191
SE-SAO_20010502
SE-SAO_19900357
SE-SAO_19860309
SE-SAO_20050945
SE-SAO_20010610
SE-SAO_19960860
SE-SAO_20190524
SE-SAO_20203770
SE-SAO_20020211
SE-SAO_20170276
SE-SAO_20203876
SE-SAO_20110968
SE-SAO_19900872
SE-SAO_20060984
SE-SAO_19821066
SE-SAO_20120820
SE-SAO_20040018
SE-SAO_20030856
SE-SAO_19970413
SE-SAO_19830811
SE-SAO_20070460
SE-SAO_20030719
SE-SAO_19820567
SE-SAO_20110551
SE-SAO_19890976
SE-SAO_20120433
SE-SAO_20161125
SE-SAO_20000768
SE-SAO_19860876
SE-SAO_19930245
SE-SAO_19870916
SE-SAO_20140617
SE-SAO_19960773
SE-SAO_20000096
SE-SAO_20030245
SE-SAO_19991078
SE-SAO_19910299
SE-SAO_20031045
SE-SAO_19941119
SE-SAO_20030376
SE-SAO_19910983
SE-SAO_20150711
SE-SAO_20031052
SE-SAO_19860579
SE-SAO_19990612
SE-SAO_19790290
SE-SAO_19970007
SE-SAO_19850613
SE-SAO_20190463
SE-SAO_20000565
SE-SAO_20180992
SE-SAO_20161145
SE-SAO_19910424
SE-SAO_20080787
SE-SAO_20140390
SE-SAO_19940085
SE-SAO_20040851
SE-SAO_20151048
SE-SAO_20161067
SE-SAO_19821072
SE-SAO_20110476
SE-SAO_20041088
SE-SAO_19930880
SE-SAO_20203525
SE-SAO_20030590
SE-SAO_20110509
SE-SAO_20208003
SE-SAO_20180581
SE-SAO_19850581
SE-SAO_19870596
SE-SAO_20050451
SE-SAO_20170190
SE-SAO_19940988
SE-SAO_19981051
SE-SAO_19820305
SE-SAO_20111022
SE-SAO_20120803
SE-SAO_20120729
SE-SAO_20110083
SE-SAO_19960831
SE-SAO_19800258
SE-SAO_19820407
SE-SAO_19890684
SE-SAO_19840751
SE-SAO_19860449
SE-SAO_19840065
SE-SAO_19960388
SE-SAO_19850637
SE-SAO_20190966
SE-SAO_20181193
SE-SAO_19970392
SE-SAO_19920496
SE-SAO_19820387
SE-SAO_20080175
SE-SAO_20020957
SE-SAO_20150516
SE-SAO_19980637
SE-SAO_20020553
SE-SAO_20080422
SE-SAO_19970435
SE-SAO_20081002
SE-SAO_19920465
SE-SAO_19800808
SE-SAO_19870215
SE-SAO_20140773
SE-SAO_20001061
SE-SAO_19990791
SE-SAO_19941090
SE-SAO_20190931
SE-SAO_20110011
SE-SAO_20180814
SE-SAO_19931064
SE-SAO_19960551
SE-SAO_20170529
SE-SAO_19930608
SE-SAO_19901128
SE-SAO_20011157
SE-SAO_20120584
