Cyclone ID
SAt_19871065
SAt_20070472
SAt_20130021
SAt_20080588
SAt_20081039
SAt_19870815
SAt_19900072
SAt_20060368
SAt_20020026
SAt_20180098
SAt_19800205
SAt_20080486
SAt_19831029
SAt_19840693
SAt_19910657
SAt_19800042
SAt_19871047
SAt_20180173
SAt_20031120
SAt_20120766
SAt_20180790
SAt_20060068
SAt_20070182
SAt_20140338
SAt_19900304
SAt_20110063
SAt_19890958
SAt_19920665
SAt_20010285
SAt_20150144
SAt_20120144
SAt_20200203
SAt_20208327
SAt_19910758
SAt_19860112
SAt_19990865
SAt_19910083
SAt_20190305
SAt_20141051
SAt_19870652
SAt_20000710
SAt_20130571
SAt_20170111
SAt_19840077
SAt_20090912
SAt_19880294
SAt_20060627
SAt_20170786
SAt_20180313
SAt_20060718
SAt_20050445
SAt_19910223
SAt_19870940
SAt_20120985
SAt_20000293
SAt_20140941
SAt_20170679
SAt_20191030
SAt_19830109
SAt_19800587
SAt_19810838
SAt_19810228
SAt_19990724
SAt_20120406
SAt_20160565
SAt_19990805
SAt_20160604
SAt_19960182
SAt_20100176
SAt_19970790
SAt_20020084
SAt_19800249
SAt_20090347
SAt_19850335
SAt_20060204
SAt_19800820
SAt_19970918
SAt_19980658
SAt_20051007
SAt_19880344
SAt_20020802
SAt_19860351
SAt_19920048
SAt_19940283
SAt_19830483
SAt_19900225
SAt_19930247
SAt_19880879
SAt_19920922
SAt_19830533
SAt_19891072
SAt_20011178
SAt_20060377
SAt_19800384
SAt_19910635
SAt_19840662
SAt_19880772
SAt_20190271
SAt_19990451
SAt_19810525
SAt_19940292
SAt_20010647
SAt_19880552
SAt_20120477
SAt_19990842
SAt_19970936
SAt_20050958
SAt_20000633
SAt_19891034
SAt_20170212
SAt_19891107
SAt_19790300
SAt_19800769
SAt_19900221
SAt_20150315
SAt_19960558
SAt_19800360
SAt_20160828
SAt_20040399
SAt_20170887
SAt_20000856
SAt_20204421
SAt_20100368
SAt_20070834
SAt_19970675
SAt_19860230
SAt_19830726
SAt_19880929
SAt_19790057
SAt_19890823
SAt_20130427
SAt_20209942
SAt_20100773
SAt_20010621
SAt_20001127
SAt_19980280
SAt_20001007
SAt_19920732
SAt_20080754
SAt_19990318
SAt_20207479
SAt_20141086
SAt_19841029
SAt_19990427
SAt_19950691
SAt_19900756
SAt_20040236
SAt_20020871
SAt_19930286
SAt_19800357
SAt_20041108
SAt_19880614
SAt_20170141
SAt_20151136
SAt_19880458
SAt_20140758
SAt_19800072
SAt_20130442
SAt_20204917
SAt_19840509
SAt_19960454
SAt_19980960
SAt_19820362
SAt_19950587
SAt_19950783
SAt_19810916
SAt_19880415
SAt_20060500
SAt_20190935
SAt_20020894
SAt_20161177
SAt_20190425
SAt_20110700
SAt_19830336
SAt_19990043
SAt_19870840
SAt_20180514
SAt_19890582
SAt_19970378
SAt_19810407
