Cyclone ID
WEDDELL_19920866
WEDDELL_19820939
WEDDELL_20110937
WEDDELL_19891060
WEDDELL_20010526
WEDDELL_19940137
WEDDELL_20050103
WEDDELL_20020323
WEDDELL_19930862
WEDDELL_19910102
WEDDELL_20190308
WEDDELL_19940985
WEDDELL_20160497
WEDDELL_20090672
WEDDELL_20170719
WEDDELL_20120625
WEDDELL_19800150
WEDDELL_20070289
WEDDELL_19860472
WEDDELL_19841127
WEDDELL_20010417
WEDDELL_20060615
WEDDELL_20130677
WEDDELL_19870171
WEDDELL_20060712
WEDDELL_20180720
WEDDELL_20010001
WEDDELL_20050301
WEDDELL_20180935
WEDDELL_20130770
WEDDELL_20160913
WEDDELL_20130747
WEDDELL_20030859
WEDDELL_20080390
WEDDELL_19900799
WEDDELL_20170264
WEDDELL_19860877
WEDDELL_19840392
WEDDELL_19980150
WEDDELL_19970824
WEDDELL_19950374
WEDDELL_19840788
WEDDELL_19880495
WEDDELL_20090212
WEDDELL_19921110
WEDDELL_20070069
WEDDELL_20020724
WEDDELL_20001058
WEDDELL_19890612
WEDDELL_20140849
WEDDELL_19810245
WEDDELL_19880577
WEDDELL_19920338
WEDDELL_20020169
WEDDELL_20000904
WEDDELL_20001145
WEDDELL_19880433
WEDDELL_19850950
WEDDELL_20060790
WEDDELL_20131097
WEDDELL_20090789
WEDDELL_19930685
WEDDELL_20100028
WEDDELL_19810501
WEDDELL_20020829
WEDDELL_19870462
WEDDELL_19810313
WEDDELL_19890716
WEDDELL_20030068
WEDDELL_19850508
WEDDELL_19971043
WEDDELL_20130137
WEDDELL_20190558
WEDDELL_20000625
WEDDELL_19960462
WEDDELL_19930021
WEDDELL_20010220
WEDDELL_19880954
WEDDELL_20100811
WEDDELL_19910899
WEDDELL_19950863
WEDDELL_20180649
WEDDELL_20030526
WEDDELL_19960011
