Cyclone ID
SAt_19910948
SAt_19820122
SAt_20090799
SAt_19910875
SAt_19800087
SAt_20202765
SAt_19790731
SAt_19870497
SAt_20111003
SAt_19810341
SAt_20121060
SAt_19810107
SAt_19850975
SAt_19800438
SAt_20060458
SAt_19841097
SAt_19880578
SAt_20120979
SAt_19880342
SAt_20160267
SAt_19790003
SAt_19800315
SAt_19830947
SAt_19990769
SAt_20150473
SAt_19861073
SAt_20040447
SAt_19921091
