,start,end
incipient,1990-10-25 16:00:00,1990-10-25 20:00:00
intensification,1990-10-25 21:00:00,1990-10-25 21:00:00
decay,1990-10-25 22:00:00,1990-10-26 03:00:00
intensification 2,1990-10-26 04:00:00,1990-10-26 14:00:00
mature,1990-10-26 15:00:00,1990-10-26 17:00:00
decay 2,1990-10-26 18:00:00,1990-10-27 06:00:00
