,start,end
incipient,1983-12-01 11:00:00,1983-12-01 13:00:00
intensification,1983-12-01 14:00:00,1983-12-02 00:00:00
mature,1983-12-02 01:00:00,1983-12-02 03:00:00
decay,1983-12-02 04:00:00,1983-12-02 12:00:00
residual,1983-12-02 13:00:00,1983-12-03 02:00:00
