,start,end
incipient,1985-11-19 22:00:00,1985-11-20 01:00:00
decay,1985-11-20 02:00:00,1985-11-21 05:00:00
intensification,1985-11-21 06:00:00,1985-11-22 09:00:00
mature,1985-11-22 10:00:00,1985-11-22 19:00:00
decay 2,1985-11-22 20:00:00,1985-11-24 08:00:00
