,start,end
intensification,2005-01-07 21:00:00,2005-01-08 07:00:00
mature,2005-01-08 08:00:00,2005-01-08 11:00:00
decay,2005-01-08 12:00:00,2005-01-09 08:00:00
intensification 2,2005-01-09 09:00:00,2005-01-10 04:00:00
mature 2,2005-01-10 05:00:00,2005-01-10 09:00:00
decay 2,2005-01-10 10:00:00,2005-01-10 18:00:00
