,start,end
incipient,2017-12-15 20:00:00,2017-12-15 22:00:00
intensification,2017-12-15 23:00:00,2017-12-16 07:00:00
mature,2017-12-16 08:00:00,2017-12-16 10:00:00
decay,2017-12-16 11:00:00,2017-12-16 20:00:00
