,start,end
incipient,2015-05-01 03:00:00,2015-05-01 10:00:00
intensification,2015-05-01 11:00:00,2015-05-02 12:00:00
mature,2015-05-02 13:00:00,2015-05-03 00:00:00
decay,2015-05-03 01:00:00,2015-05-05 06:00:00
