,start,end
incipient,1985-01-04 22:00:00,1985-01-05 02:00:00
intensification,1985-01-05 03:00:00,1985-01-06 01:00:00
mature,1985-01-06 02:00:00,1985-01-06 07:00:00
decay,1985-01-06 08:00:00,1985-01-07 04:00:00
