,start,end
incipient,2003-08-03 22:00:00,2003-08-04 15:00:00
intensification,2003-08-04 16:00:00,2003-08-06 23:00:00
mature,2003-08-07 00:00:00,2003-08-08 13:00:00
decay,2003-08-08 14:00:00,2003-08-16 11:00:00
