,start,end
incipient,2012-03-27 18:00:00,2012-03-28 00:00:00
decay,2012-03-28 01:00:00,2012-03-28 14:00:00
intensification,2012-03-28 15:00:00,2012-03-28 22:00:00
mature,2012-03-28 23:00:00,2012-03-29 01:00:00
decay 2,2012-03-29 02:00:00,2012-03-29 10:00:00
