,start,end
incipient,1998-08-14 19:00:00,1998-08-15 02:00:00
intensification,1998-08-15 03:00:00,1998-08-17 09:00:00
mature,1998-08-17 10:00:00,1998-08-17 21:00:00
decay,1998-08-17 22:00:00,1998-08-18 19:00:00
