,start,end
decay,2001-07-11 14:00:00,2001-07-12 12:00:00
incipient,2001-07-12 13:00:00,2001-07-13 19:00:00
intensification,2001-07-13 20:00:00,2001-07-15 11:00:00
mature,2001-07-15 12:00:00,2001-07-16 02:00:00
decay 2,2001-07-16 03:00:00,2001-07-18 17:00:00
residual,2001-07-18 18:00:00,2001-07-22 17:00:00
