,start,end
incipient,1983-04-23 20:00:00,1983-04-24 20:00:00
intensification,1983-04-24 21:00:00,1983-04-27 02:00:00
mature,1983-04-27 03:00:00,1983-04-27 20:00:00
decay,1983-04-27 21:00:00,1983-04-29 19:00:00
residual,1983-04-29 20:00:00,1983-05-01 08:00:00
