,start,end
incipient,1983-02-21 11:00:00,1983-02-21 22:00:00
intensification,1983-02-21 23:00:00,1983-02-23 14:00:00
mature,1983-02-23 15:00:00,1983-02-23 22:00:00
decay,1983-02-23 23:00:00,1983-02-24 19:00:00
residual,1983-02-24 20:00:00,1983-02-28 17:00:00
