,start,end
incipient,2017-06-24 15:00:00,2017-06-25 15:00:00
intensification,2017-06-25 16:00:00,2017-06-27 22:00:00
mature,2017-06-27 23:00:00,2017-06-28 16:00:00
decay,2017-06-28 17:00:00,2017-06-30 16:00:00
