,start,end
intensification,2007-04-16 06:00:00,2007-04-17 05:00:00
mature,2007-04-17 06:00:00,2007-04-17 17:00:00
decay,2007-04-17 18:00:00,2007-04-20 07:00:00
intensification 2,2007-04-20 08:00:00,2007-04-22 06:00:00
mature 2,2007-04-22 07:00:00,2007-04-22 16:00:00
decay 2,2007-04-22 17:00:00,2007-04-23 14:00:00
