,start,end
incipient,2000-07-01 00:00:00,2000-07-01 08:00:00
decay,2000-07-01 09:00:00,2000-07-02 16:00:00
intensification,2000-07-02 17:00:00,2000-07-03 17:00:00
mature,2000-07-03 18:00:00,2000-07-04 00:00:00
decay 2,2000-07-04 01:00:00,2000-07-04 22:00:00
