,start,end
decay,2013-03-09 05:00:00,2013-03-09 20:00:00
intensification,2013-03-09 21:00:00,2013-03-11 05:00:00
mature,2013-03-11 06:00:00,2013-03-11 22:00:00
decay 2,2013-03-11 23:00:00,2013-03-15 15:00:00
