,start,end
decay,1992-06-01 00:00:00,1992-06-01 12:00:00
intensification,1992-06-01 13:00:00,1992-06-02 22:00:00
mature,1992-06-02 23:00:00,1992-06-03 08:00:00
decay 2,1992-06-03 09:00:00,1992-06-04 21:00:00
