,start,end
incipient,1999-10-02 10:00:00,1999-10-02 17:00:00
decay,1999-10-02 18:00:00,1999-10-04 09:00:00
intensification,1999-10-04 10:00:00,1999-10-05 13:00:00
mature,1999-10-05 14:00:00,1999-10-06 02:00:00
decay 2,1999-10-06 03:00:00,1999-10-08 12:00:00
