,start,end
incipient,1984-02-04 02:00:00,1984-02-04 07:00:00
intensification,1984-02-04 08:00:00,1984-02-05 12:00:00
mature,1984-02-05 13:00:00,1984-02-06 00:00:00
decay,1984-02-06 01:00:00,1984-02-07 22:00:00
intensification 2,1984-02-07 23:00:00,1984-02-09 02:00:00
mature 2,1984-02-09 03:00:00,1984-02-09 08:00:00
decay 2,1984-02-09 09:00:00,1984-02-09 18:00:00
